Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID7045,Eve,04-05-21,11:17:21,General inquiry,N,N,139.0,,5.0
ID13312,Jim,04-09-21,04:00:00,General inquiry,N,N,,,
ID10656,Jim,02-04-21,15:44:23,Technical support,Y,Y,,0:00:25,3.0
ID11573,Eve,15-09-21,08:45:46,Contract related,Y,Y,66.0,0:04:50,
ID7493,Diane,18-01-21,00:02:59,Contract related,Y,Y,,,4.0
ID6042,Bob,01-05-21,03:00:52,Technical support,Y,Y,,,
ID8846,Diane,10-08-21,09:28:06,Contract related,Y,Y,,0:08:21,1.0
ID13900,Bob,09-08-21,22:06:59,Contract related,N,N,150.0,,5.0
ID11675,Bob,25-03-21,10:56:41,General inquiry,N,Y,18.0,,
ID14461,Diane,27-03-21,15:51:36,Billing,N,N,33.0,0:03:20,
ID10008,Jim,20-03-21,17:17:29,Billing,Y,N,7.0,,
ID8056,Diane,26-07-21,21:39:51,Streaming,Y,N,,,4.0
ID11934,Jim,01-08-21,05:31:02,General inquiry,Y,Y,59.0,0:08:16,5.0
ID9763,Eve,31-01-21,00:25:19,General inquiry,Y,Y,,,
ID11613,Alice,23-01-21,23:38:44,Streaming,N,N,,0:09:31,4.0
ID5728,Bob,13-05-21,22:18:11,Streaming,Y,N,,,5.0
ID6227,Alice,31-07-21,20:13:23,General inquiry,N,Y,,0:06:24,
ID12092,Jim,02-08-21,07:20:22,General inquiry,Y,N,251.0,0:04:38,
ID6041,Alice,18-11-21,13:03:31,General inquiry,Y,Y,144.0,,
ID12761,Eve,03-08-21,00:56:39,Streaming,Y,N,2.0,0:04:33,5.0
ID10461,Bob,18-06-21,23:26:37,Billing,Y,Y,,0:02:30,
ID14218,Jim,23-02-21,09:32:06,Technical support,Y,Y,247.0,0:04:12,
ID12394,Bob,20-05-21,04:54:09,General inquiry,Y,N,,0:09:35,1.0
ID7541,Alice,25-02-21,07:33:31,Billing,N,Y,,,
ID14593,Eve,25-01-21,18:38:11,General inquiry,Y,N,227.0,0:09:43,
ID8956,Bob,31-07-21,14:53:13,General inquiry,Y,N,116.0,0:02:10,
ID9307,Alice,23-01-21,22:20:56,Billing,N,N,111.0,,
ID5711,Bob,13-12-21,04:01:37,Billing,N,Y,275.0,,4.0
ID8024,Diane,14-06-21,19:44:54,Streaming,Y,N,,,
ID12943,Eve,21-03-21,15:11:59,Technical support,Y,N,218.0,,1.0
ID7908,Alice,08-03-21,01:02:15,Billing,Y,N,,0:06:54,4.0
ID9258,Jim,11-11-21,10:49:55,Contract related,Y,Y,214.0,,
ID11950,Bob,16-03-21,10:35:42,General inquiry,Y,N,,,
ID6709,Bob,07-05-21,11:59:45,Contract related,N,N,,0:09:18,5.0
ID6049,Bob,18-02-21,13:00:07,Contract related,Y,N,36.0,0:09:08,3.0
ID8866,Diane,23-06-21,15:09:24,Technical support,N,Y,176.0,0:09:16,2.0
ID7690,Jim,23-03-21,12:15:20,Technical support,N,Y,,,3.0
ID14869,Alice,08-06-21,18:50:28,Technical support,Y,N,,,
ID5886,Eve,22-02-21,20:50:10,Contract related,N,N,,0:04:00,5.0
ID14984,Eve,11-09-21,21:54:06,Technical support,N,N,,0:07:07,5.0
ID5830,Bob,26-06-21,11:05:28,Technical support,N,Y,281.0,0:03:05,
ID12801,Bob,26-01-21,14:11:35,Streaming,N,N,,0:01:03,1.0
ID13471,Alice,20-03-21,11:12:33,Technical support,Y,N,,0:01:17,4.0
ID12593,Alice,27-04-21,10:16:18,Billing,Y,N,,,
ID9001,Diane,04-06-21,14:50:46,Technical support,Y,Y,,,
ID8744,Bob,31-08-21,07:57:53,Technical support,Y,N,239.0,0:01:31,
ID13186,Bob,23-01-21,14:48:15,Billing,Y,N,,,
ID11233,Bob,25-02-21,23:25:40,Contract related,N,Y,,0:01:33,4.0
ID14429,Jim,10-02-21,12:51:48,Billing,N,Y,,,
ID6872,Bob,18-06-21,01:30:09,Contract related,N,N,27.0,,
ID13816,Bob,31-12-21,06:21:01,Contract related,Y,N,182.0,0:05:43,1.0
ID10093,Bob,25-09-21,15:16:23,Contract related,N,N,258.0,,1.0
ID7477,Alice,28-03-21,04:18:19,Technical support,Y,N,,,
ID7878,Eve,07-04-21,23:41:31,Contract related,N,N,,0:07:32,
ID5089,Bob,28-09-21,13:29:02,Technical support,Y,Y,,0:04:28,5.0
ID10822,Eve,05-06-21,20:38:14,Streaming,N,N,,,5.0
ID5899,Eve,07-04-21,08:24:32,Billing,Y,N,,,
ID11642,Eve,31-05-21,17:19:12,Technical support,N,Y,14.0,,
ID5920,Eve,05-08-21,18:31:21,Billing,N,Y,148.0,0:06:31,
ID6174,Eve,19-02-21,10:30:38,Technical support,N,Y,156.0,0:02:40,1.0
ID6872,Alice,12-01-21,14:34:47,Technical support,Y,Y,161.0,,
ID11537,Eve,14-12-21,01:12:39,Technical support,N,N,,,
ID14942,Eve,28-05-21,01:52:08,Streaming,Y,N,210.0,0:07:17,
ID6822,Jim,15-03-21,19:49:32,Billing,Y,N,45.0,0:09:10,
ID6907,Diane,14-08-21,08:33:01,Technical support,N,Y,,0:00:23,
ID12430,Jim,23-05-21,04:52:35,Contract related,Y,Y,128.0,0:06:55,
ID11921,Eve,08-02-21,17:37:47,Contract related,Y,Y,,,
ID14654,Bob,17-07-21,12:06:53,Contract related,Y,Y,,,
ID14142,Eve,15-03-21,21:41:25,General inquiry,Y,N,289.0,,
ID11525,Diane,19-03-21,21:18:25,Streaming,Y,Y,28.0,0:06:17,4.0
ID9628,Diane,06-01-21,14:13:09,Technical support,N,N,,0:00:49,
ID8011,Alice,24-07-21,11:28:17,General inquiry,N,Y,,0:07:57,4.0
ID5835,Alice,14-04-21,03:18:22,Billing,Y,N,,0:06:08,
ID10667,Alice,30-12-21,05:17:49,General inquiry,Y,N,204.0,,1.0
ID8900,Jim,16-12-21,20:03:06,Streaming,N,Y,273.0,0:09:18,
ID5047,Diane,07-03-21,05:01:15,Streaming,Y,Y,143.0,,5.0
ID10111,Alice,31-07-21,01:20:50,Streaming,N,N,127.0,,1.0
ID7113,Bob,03-04-21,20:23:51,Streaming,Y,N,,0:04:16,4.0
ID9156,Bob,05-08-21,08:35:00,Contract related,Y,N,,0:00:46,
ID5743,Jim,12-04-21,21:57:16,General inquiry,Y,Y,,,
ID7564,Alice,02-05-21,05:37:14,Contract related,N,Y,28.0,,
ID13132,Bob,18-05-21,11:27:09,General inquiry,Y,Y,246.0,0:04:36,4.0
ID14791,Alice,14-11-21,19:50:36,General inquiry,N,N,70.0,0:08:45,2.0
ID12172,Diane,01-04-21,23:44:37,Contract related,Y,N,,0:08:42,
ID10738,Eve,22-04-21,20:12:26,Billing,Y,Y,32.0,,
ID12341,Eve,14-11-21,21:55:06,Streaming,N,N,158.0,,
ID10031,Alice,08-05-21,14:59:39,Technical support,N,Y,,,
ID13772,Bob,18-08-21,08:21:58,Streaming,Y,Y,178.0,0:09:59,3.0
ID6699,Bob,09-04-21,17:58:19,Contract related,N,Y,245.0,0:09:42,
ID5345,Diane,27-09-21,12:40:26,Streaming,Y,N,242.0,0:02:07,1.0
ID8121,Jim,31-01-21,21:08:58,Billing,Y,Y,,,2.0
ID8395,Diane,31-01-21,04:59:12,Streaming,N,Y,94.0,,
ID10745,Eve,16-11-21,02:37:33,Technical support,Y,Y,268.0,,1.0
ID7701,Bob,10-07-21,07:45:50,Contract related,N,Y,188.0,,
ID9220,Jim,17-11-21,17:01:01,Technical support,Y,Y,233.0,,
ID14205,Eve,22-09-21,09:28:24,Streaming,N,Y,,0:09:08,4.0
ID6376,Eve,09-06-21,09:45:35,General inquiry,Y,N,199.0,,
ID14866,Eve,24-09-21,05:02:59,Contract related,Y,Y,,0:05:43,3.0
ID5266,Jim,05-03-21,13:23:54,Billing,Y,N,,0:01:14,
ID10070,Eve,12-10-21,22:55:22,General inquiry,Y,N,,,
ID6730,Eve,15-02-21,02:54:44,Technical support,N,N,273.0,,
ID8360,Bob,15-06-21,02:17:23,General inquiry,Y,Y,,0:09:57,4.0
ID11878,Jim,23-08-21,18:01:46,Contract related,Y,Y,,,1.0
ID13133,Jim,28-03-21,15:07:32,Billing,Y,Y,239.0,0:06:08,4.0
ID10019,Jim,21-02-21,06:52:30,Billing,N,Y,,0:04:42,
ID10409,Bob,17-12-21,16:48:28,Technical support,N,N,207.0,0:02:38,
ID9845,Bob,25-12-21,12:04:55,Technical support,N,Y,,0:05:25,
ID12947,Bob,11-03-21,01:39:49,Streaming,N,Y,145.0,,2.0
ID11580,Alice,26-04-21,05:55:19,Streaming,Y,N,,,
ID6062,Alice,02-09-21,04:22:10,Billing,N,N,,0:07:11,
ID7765,Diane,22-04-21,23:46:35,Billing,Y,N,,,
ID13644,Eve,13-02-21,19:45:24,Contract related,Y,N,,,
ID14040,Alice,22-05-21,09:04:48,Contract related,Y,Y,276.0,,5.0
ID12109,Jim,15-04-21,22:19:52,Billing,Y,N,,,2.0
ID10236,Eve,24-05-21,14:01:21,General inquiry,Y,Y,159.0,,
ID6851,Bob,08-10-21,15:31:28,General inquiry,N,N,,0:01:18,
ID9460,Alice,08-10-21,05:58:27,General inquiry,Y,Y,2.0,0:06:20,3.0
ID13767,Diane,18-10-21,11:34:01,Billing,N,Y,259.0,0:07:54,2.0
ID11263,Alice,09-01-21,12:09:52,Technical support,Y,N,252.0,0:06:38,3.0
ID13016,Jim,13-09-21,12:21:25,Technical support,Y,Y,270.0,0:00:30,2.0
ID7459,Bob,19-06-21,05:43:05,General inquiry,N,Y,233.0,0:00:45,
ID8198,Bob,06-11-21,18:48:44,Billing,Y,N,47.0,0:02:04,2.0
ID13433,Bob,11-07-21,06:56:19,Technical support,N,N,,0:03:47,
ID11684,Alice,16-05-21,04:45:49,Contract related,Y,Y,,,4.0
ID13667,Alice,05-06-21,19:25:53,Technical support,N,Y,,,1.0
ID7227,Diane,24-07-21,17:31:54,Contract related,Y,Y,12.0,,5.0
ID9849,Diane,22-01-21,01:00:31,Technical support,Y,Y,,0:02:06,3.0
ID5933,Alice,03-05-21,07:45:28,General inquiry,N,Y,,,
ID5737,Bob,20-06-21,23:33:12,Billing,Y,N,92.0,0:02:44,
ID11397,Jim,16-06-21,15:22:33,Billing,Y,N,10.0,,
ID13125,Bob,08-09-21,01:06:00,Technical support,Y,Y,,0:07:17,
ID14636,Eve,21-09-21,19:17:04,Contract related,N,N,,0:00:14,4.0
ID8005,Jim,10-09-21,00:33:50,General inquiry,Y,Y,147.0,0:00:26,2.0
ID5997,Diane,20-04-21,19:55:24,General inquiry,Y,N,,,
ID13667,Bob,18-06-21,08:22:08,General inquiry,Y,Y,278.0,0:03:33,
ID14423,Bob,13-09-21,18:32:22,Contract related,Y,N,182.0,,4.0
ID8070,Jim,26-08-21,01:21:19,Technical support,Y,N,,0:07:08,5.0
ID7904,Eve,07-09-21,02:51:33,Streaming,Y,Y,,0:06:03,
ID12488,Eve,09-03-21,04:35:17,Contract related,Y,N,179.0,,5.0
ID8262,Jim,11-06-21,11:49:12,Contract related,N,N,,,
ID7714,Alice,17-12-21,12:05:39,General inquiry,N,Y,16.0,0:06:25,
ID8986,Diane,05-07-21,09:38:12,General inquiry,N,N,154.0,0:02:50,3.0
ID9304,Eve,21-11-21,05:04:05,Contract related,N,N,,,
ID7366,Jim,17-04-21,04:38:00,Billing,N,Y,137.0,,5.0
ID7840,Eve,14-02-21,07:25:06,Technical support,N,N,87.0,,5.0
ID14511,Alice,12-05-21,09:16:29,General inquiry,Y,Y,,,
ID5740,Jim,24-04-21,06:25:33,Streaming,N,Y,13.0,,1.0
ID12164,Eve,08-09-21,20:06:05,Technical support,Y,Y,276.0,0:10:00,
ID10793,Jim,23-08-21,12:30:11,General inquiry,Y,Y,53.0,,
ID12769,Jim,19-07-21,06:56:04,General inquiry,N,N,,0:04:59,2.0
ID8603,Eve,30-01-21,23:06:02,Technical support,N,N,,,
ID8658,Alice,21-03-21,11:04:36,Streaming,Y,N,40.0,,2.0
ID7104,Eve,23-07-21,16:28:01,Technical support,Y,N,,0:09:50,
ID5062,Diane,04-03-21,09:43:30,Billing,Y,N,139.0,,
ID6958,Jim,12-06-21,12:03:10,Technical support,N,N,38.0,0:05:39,
ID9292,Diane,17-05-21,19:51:25,General inquiry,Y,Y,,,
ID13665,Diane,26-07-21,11:57:53,Billing,N,Y,,,3.0
ID6316,Diane,23-12-21,15:09:38,Billing,N,Y,145.0,,4.0
ID6511,Alice,30-04-21,02:17:21,Streaming,N,Y,,,
ID12708,Eve,25-09-21,19:41:07,Technical support,N,N,18.0,0:01:03,
ID14974,Alice,02-06-21,12:43:29,Streaming,Y,N,234.0,,
ID13989,Eve,23-08-21,13:58:50,Billing,N,N,246.0,,
ID14176,Eve,04-01-21,23:18:34,Contract related,N,N,,0:06:51,4.0
ID5537,Diane,22-12-21,07:05:34,Billing,Y,Y,,0:03:37,
ID10517,Jim,13-03-21,12:09:18,Streaming,Y,Y,261.0,,
ID12623,Jim,26-08-21,14:58:35,General inquiry,N,Y,,,2.0
ID7344,Diane,04-08-21,19:17:47,Technical support,N,Y,,,
ID7789,Bob,03-12-21,14:33:03,Streaming,N,Y,,,3.0
ID13565,Diane,07-06-21,09:37:46,Contract related,Y,N,84.0,,3.0
ID7231,Eve,23-02-21,19:37:09,Billing,N,Y,,0:03:09,2.0
ID8646,Bob,30-07-21,09:36:12,Streaming,N,N,86.0,,4.0
ID10101,Jim,05-04-21,11:20:18,Contract related,Y,Y,,0:04:58,
ID14534,Eve,08-01-21,06:47:30,General inquiry,Y,N,,,
ID14397,Jim,07-07-21,18:38:30,Contract related,Y,N,63.0,0:08:34,
ID12483,Eve,20-06-21,06:19:19,Billing,Y,N,174.0,,3.0
ID6643,Alice,16-02-21,18:47:03,Streaming,Y,Y,,,5.0
ID7366,Bob,21-02-21,02:24:18,Contract related,N,Y,141.0,0:03:55,
ID10635,Eve,13-07-21,06:59:59,Technical support,N,N,129.0,,
ID5076,Alice,21-10-21,10:55:52,Billing,Y,Y,188.0,0:09:47,
ID10079,Jim,09-06-21,08:23:54,Technical support,N,Y,,,
ID10019,Alice,21-10-21,03:54:44,Streaming,N,Y,21.0,,
ID10819,Alice,07-01-21,06:50:28,Technical support,N,Y,62.0,0:01:24,2.0
ID12997,Jim,23-07-21,02:05:58,Billing,Y,Y,257.0,,1.0
ID8417,Alice,04-11-21,11:48:08,Billing,N,N,,,4.0
ID5547,Bob,30-10-21,04:54:57,Streaming,N,Y,163.0,,
ID9717,Eve,24-07-21,16:23:07,Contract related,N,N,99.0,,5.0
ID9769,Alice,18-07-21,02:02:25,General inquiry,N,Y,9.0,0:04:30,4.0
ID14638,Eve,15-02-21,17:55:01,Billing,Y,Y,83.0,0:07:11,5.0
ID11446,Diane,25-03-21,14:00:51,Contract related,N,Y,,0:08:33,3.0
ID6297,Alice,12-07-21,12:52:27,Contract related,N,N,37.0,,
ID5098,Eve,23-05-21,12:52:37,Contract related,Y,Y,,,5.0
ID8348,Diane,02-10-21,15:36:20,Contract related,Y,N,117.0,,5.0
ID12987,Diane,22-11-21,05:16:31,Contract related,N,N,113.0,,
ID9372,Jim,19-08-21,21:03:15,General inquiry,N,N,97.0,0:03:46,
ID13332,Eve,13-07-21,22:15:55,Contract related,N,N,192.0,,3.0
ID6935,Eve,08-03-21,22:09:02,Billing,Y,Y,,0:08:08,1.0
ID11640,Diane,04-10-21,19:17:45,Technical support,N,N,27.0,0:06:40,3.0
ID8494,Alice,08-11-21,23:00:03,General inquiry,Y,N,184.0,0:01:03,
ID12602,Bob,04-03-21,17:43:00,Streaming,N,Y,,0:09:33,2.0
ID6444,Diane,07-10-21,13:59:34,Contract related,N,Y,132.0,,
ID7264,Diane,28-08-21,11:41:40,Contract related,Y,N,,,
ID8971,Alice,16-01-21,18:42:03,Streaming,N,Y,,,
ID11433,Alice,28-09-21,19:05:51,General inquiry,N,N,106.0,,
ID5267,Jim,13-06-21,07:47:08,Technical support,Y,Y,185.0,,
ID10720,Alice,28-06-21,21:30:01,Technical support,N,Y,,,
ID6034,Eve,18-06-21,05:47:31,Technical support,Y,Y,260.0,0:05:25,3.0
ID12378,Bob,28-12-21,14:40:30,Technical support,Y,N,153.0,0:08:22,3.0
ID6589,Eve,19-11-21,10:36:01,Technical support,N,Y,233.0,,
ID5959,Bob,03-09-21,05:24:17,General inquiry,N,Y,,0:03:15,
ID13124,Jim,20-01-21,00:11:22,General inquiry,Y,Y,165.0,0:05:59,1.0
ID8003,Eve,01-07-21,00:51:03,Billing,N,N,196.0,,3.0
ID6777,Bob,28-03-21,07:15:01,Billing,Y,N,,0:01:41,3.0
ID5669,Alice,27-11-21,08:26:31,Contract related,N,N,,,
ID7982,Alice,26-08-21,16:49:58,General inquiry,Y,Y,206.0,,3.0
ID12353,Alice,29-01-21,16:53:24,Contract related,Y,Y,227.0,,4.0
ID10695,Eve,22-11-21,07:19:27,Billing,N,N,,,2.0
ID6454,Diane,02-05-21,02:42:23,Billing,N,Y,199.0,0:00:34,4.0
ID13670,Eve,05-08-21,11:04:54,Technical support,N,N,173.0,0:09:50,
ID11711,Alice,17-12-21,05:18:55,Contract related,Y,Y,,,
ID8260,Jim,30-12-21,10:07:40,General inquiry,Y,N,,0:00:55,
ID14202,Eve,12-05-21,23:04:38,Technical support,N,Y,136.0,,
ID13623,Alice,30-11-21,08:40:23,General inquiry,N,N,211.0,,
ID5481,Jim,01-10-21,12:40:43,General inquiry,N,Y,,,1.0
ID10754,Alice,11-04-21,10:12:54,General inquiry,Y,Y,110.0,,
ID9881,Diane,10-08-21,18:17:37,Technical support,N,N,200.0,,4.0
ID6331,Diane,07-04-21,23:01:03,General inquiry,N,Y,,,
ID9492,Jim,08-10-21,03:17:17,Streaming,N,Y,219.0,0:09:27,
ID13737,Jim,20-07-21,13:20:49,Contract related,N,N,147.0,,2.0
ID13449,Bob,09-04-21,18:29:18,Contract related,Y,Y,,,
ID13983,Eve,11-07-21,04:55:38,Billing,Y,N,,0:02:58,2.0
ID12591,Eve,12-03-21,05:21:03,Technical support,N,N,,0:05:56,3.0
ID5693,Eve,18-02-21,04:16:30,General inquiry,Y,Y,225.0,0:04:06,1.0
ID5390,Eve,15-02-21,10:24:48,Contract related,N,Y,90.0,0:09:13,
ID12116,Eve,20-10-21,13:00:26,Contract related,N,N,,,
ID12039,Jim,08-06-21,00:06:19,General inquiry,Y,N,,0:09:24,
ID14486,Alice,13-04-21,00:22:02,General inquiry,N,Y,158.0,0:02:33,
ID6674,Alice,14-07-21,20:22:38,Streaming,N,Y,285.0,0:09:11,3.0
ID7113,Jim,26-10-21,14:10:04,Streaming,Y,Y,216.0,,2.0
ID10530,Eve,04-02-21,06:07:48,Technical support,N,Y,,,4.0
ID7637,Jim,17-02-21,04:52:59,Technical support,N,Y,288.0,,5.0
ID7862,Jim,07-04-21,00:19:00,Billing,N,N,225.0,,
ID14573,Diane,12-08-21,20:16:07,Streaming,Y,N,250.0,,2.0
ID13456,Diane,04-04-21,02:49:20,Contract related,Y,Y,18.0,0:04:20,2.0
ID10042,Eve,06-02-21,06:43:08,General inquiry,N,Y,259.0,0:05:16,3.0
ID8982,Bob,14-06-21,15:45:51,Technical support,N,N,,0:08:49,
ID10447,Diane,25-02-21,13:20:51,Contract related,N,Y,137.0,0:01:08,3.0
ID7264,Alice,20-04-21,13:40:39,Contract related,N,Y,274.0,,
ID9363,Eve,09-11-21,12:29:33,Streaming,Y,Y,109.0,,
ID6302,Diane,08-11-21,14:14:14,Technical support,N,N,26.0,,5.0
ID8689,Diane,07-07-21,10:53:43,Technical support,Y,N,,,5.0
ID9851,Eve,04-08-21,19:36:13,Contract related,Y,N,,,4.0
ID10456,Bob,12-11-21,05:10:37,General inquiry,Y,N,,,3.0
ID11966,Bob,03-08-21,10:33:07,Streaming,N,N,95.0,0:07:03,5.0
ID14802,Jim,17-03-21,23:01:02,Contract related,N,N,,,
ID8568,Diane,29-05-21,21:07:35,Streaming,Y,Y,,0:04:13,5.0
ID6189,Bob,14-04-21,07:32:18,Streaming,Y,Y,248.0,,1.0
ID6935,Eve,19-03-21,04:31:26,Technical support,N,Y,,0:06:00,
ID7441,Bob,28-07-21,04:49:08,Contract related,Y,N,57.0,0:09:56,
ID7832,Alice,06-08-21,23:26:49,General inquiry,N,Y,,,
ID11745,Bob,16-08-21,19:27:25,General inquiry,N,N,,,5.0
ID7681,Bob,04-07-21,03:15:13,General inquiry,Y,Y,81.0,0:05:52,4.0
ID10556,Eve,10-04-21,15:11:10,Streaming,Y,Y,,0:05:29,4.0
ID13901,Alice,05-08-21,02:40:03,General inquiry,N,Y,235.0,,1.0
ID14258,Diane,31-05-21,08:53:40,General inquiry,N,Y,274.0,,
ID11343,Bob,05-03-21,14:53:20,Contract related,N,Y,235.0,,
ID10458,Bob,19-06-21,11:04:57,Contract related,N,Y,,,5.0
ID8789,Alice,26-02-21,06:11:18,Billing,N,Y,,0:02:50,2.0
ID5812,Diane,20-12-21,11:19:49,Billing,Y,Y,202.0,0:06:56,5.0
ID8406,Bob,19-05-21,01:31:51,Contract related,N,Y,79.0,0:09:28,
ID9697,Diane,10-04-21,14:24:33,General inquiry,Y,N,299.0,,
ID11185,Diane,15-08-21,03:50:17,General inquiry,N,Y,,0:04:36,
ID13984,Jim,29-01-21,04:18:33,Technical support,Y,N,81.0,0:05:14,2.0
ID5763,Diane,24-10-21,10:27:36,Streaming,Y,Y,,0:01:00,
ID11604,Bob,09-05-21,23:45:33,General inquiry,Y,Y,163.0,,
ID9592,Diane,15-07-21,19:07:46,Technical support,Y,Y,,,3.0
ID13018,Alice,13-05-21,23:46:18,Contract related,N,Y,281.0,,5.0
ID7689,Bob,26-08-21,23:35:49,Technical support,N,N,33.0,0:07:57,
ID8934,Eve,04-08-21,13:50:44,Contract related,Y,N,,,2.0
ID9734,Diane,08-05-21,10:33:23,General inquiry,Y,N,16.0,,2.0
ID7644,Bob,03-05-21,08:47:52,Technical support,N,N,272.0,0:02:32,
ID9316,Jim,30-12-21,23:24:23,Technical support,N,Y,,0:06:30,1.0
ID13148,Diane,01-12-21,06:34:32,General inquiry,N,N,293.0,0:06:30,
ID10698,Bob,30-08-21,10:11:58,Billing,N,Y,,0:05:25,1.0
ID9690,Alice,27-07-21,12:50:50,Technical support,N,N,,,1.0
ID7671,Alice,11-06-21,07:12:14,Technical support,N,Y,,,
ID10846,Alice,23-10-21,10:51:10,Streaming,N,N,,,
ID5895,Eve,29-05-21,00:33:55,Technical support,N,N,,,3.0
ID14531,Eve,15-01-21,14:24:56,Streaming,Y,N,,0:03:04,
ID14968,Alice,01-02-21,16:13:55,Streaming,N,N,,0:00:18,
ID8076,Jim,08-04-21,12:03:59,Billing,N,Y,,0:00:57,1.0
ID13248,Alice,12-05-21,18:55:40,Technical support,Y,Y,,0:08:57,2.0
ID7266,Alice,25-02-21,11:06:43,Billing,Y,N,,0:09:40,
ID7012,Alice,04-10-21,13:54:16,Technical support,Y,Y,83.0,,2.0
ID6586,Jim,26-08-21,20:16:00,General inquiry,Y,Y,,,1.0
ID13528,Alice,26-03-21,10:13:09,General inquiry,Y,Y,,,3.0
ID11341,Diane,08-04-21,14:12:01,Technical support,Y,Y,,,
ID11702,Alice,11-01-21,16:00:16,Streaming,N,Y,82.0,0:01:02,4.0
ID10271,Alice,14-01-21,04:16:03,Billing,N,N,40.0,,
ID12862,Diane,11-12-21,23:09:45,Streaming,N,N,277.0,0:08:13,2.0
ID10902,Alice,15-08-21,16:43:30,Billing,Y,N,91.0,,1.0
ID5535,Diane,20-03-21,13:47:18,Streaming,Y,Y,165.0,0:07:13,5.0
ID10475,Alice,18-10-21,11:15:49,Billing,N,Y,35.0,0:01:52,
ID6704,Bob,05-05-21,13:28:48,Billing,Y,N,,0:00:11,
ID12075,Bob,30-04-21,02:05:17,Contract related,Y,N,,,
ID11061,Eve,12-07-21,00:12:34,Technical support,N,Y,9.0,,5.0
ID6188,Diane,30-03-21,08:32:31,Streaming,Y,Y,,,4.0
ID8337,Diane,24-06-21,04:13:31,Contract related,N,Y,,0:05:23,
ID7089,Jim,29-05-21,14:31:12,General inquiry,N,Y,47.0,0:07:30,
ID13769,Alice,23-10-21,07:51:21,Technical support,N,Y,,,
ID7818,Alice,30-08-21,14:56:23,Streaming,N,N,255.0,0:02:16,5.0
ID10205,Bob,11-04-21,14:23:35,Technical support,Y,N,285.0,,2.0
ID13178,Jim,01-09-21,02:41:32,Billing,Y,N,228.0,,
ID7538,Bob,14-07-21,15:45:15,Streaming,Y,N,,,1.0
ID12302,Jim,27-03-21,06:47:05,Billing,N,Y,115.0,0:06:27,
ID11559,Jim,25-02-21,07:53:44,Contract related,N,Y,,0:06:56,
ID12844,Jim,25-05-21,01:24:44,Contract related,Y,Y,105.0,,5.0
ID14471,Eve,15-02-21,16:08:09,Contract related,N,N,,0:01:03,4.0
ID5057,Bob,26-09-21,08:40:43,General inquiry,Y,N,146.0,,1.0
ID8851,Jim,07-07-21,08:19:29,General inquiry,N,N,,0:06:39,
ID8592,Alice,19-09-21,18:31:57,Technical support,Y,Y,41.0,0:03:02,
ID8528,Diane,19-06-21,21:08:24,Billing,N,N,116.0,,3.0
ID13670,Bob,01-08-21,06:54:35,Technical support,Y,N,282.0,,
ID12971,Diane,01-08-21,09:58:57,Technical support,Y,Y,173.0,0:01:34,
ID10867,Alice,18-08-21,15:27:44,Billing,Y,Y,,,5.0
ID5786,Eve,23-03-21,11:20:43,Technical support,N,N,,0:06:24,
ID10411,Diane,11-11-21,05:00:21,Billing,N,N,,0:02:38,
ID8292,Jim,01-05-21,19:08:03,Streaming,Y,Y,138.0,0:00:56,
ID14650,Jim,17-08-21,07:44:03,Streaming,N,N,,0:08:35,4.0
ID11382,Diane,20-11-21,17:26:06,General inquiry,Y,Y,278.0,,
ID13616,Eve,18-04-21,18:15:06,Streaming,Y,Y,,0:04:30,
ID13171,Bob,12-01-21,07:44:47,Streaming,Y,N,,0:03:19,
ID10129,Bob,05-08-21,14:08:12,Technical support,Y,Y,204.0,,5.0
ID13123,Alice,12-09-21,18:42:52,Technical support,Y,N,,0:05:23,
ID5611,Alice,04-02-21,12:42:02,Billing,N,N,190.0,,
ID12900,Eve,16-12-21,15:45:45,Billing,Y,Y,208.0,0:08:06,
ID12889,Eve,10-12-21,07:01:10,Streaming,N,Y,,,4.0
ID11011,Bob,04-09-21,00:31:34,Billing,N,N,,0:02:39,5.0
ID13186,Diane,16-05-21,12:23:11,Technical support,N,Y,,0:06:54,
ID13473,Jim,01-06-21,04:43:17,General inquiry,N,N,152.0,0:09:58,
ID11895,Eve,24-09-21,02:25:43,Contract related,Y,Y,,,5.0
ID9104,Bob,26-02-21,18:15:43,General inquiry,Y,N,,0:07:44,
ID9777,Alice,08-10-21,00:48:13,Streaming,N,Y,,0:07:52,
ID13898,Jim,02-07-21,06:06:13,Technical support,N,Y,,0:07:07,
ID10700,Alice,12-08-21,02:18:14,Streaming,N,Y,109.0,0:00:29,
ID8397,Eve,24-02-21,20:23:49,Billing,N,Y,,,2.0
ID13166,Jim,16-02-21,17:48:18,Contract related,Y,N,151.0,0:09:16,5.0
ID7678,Jim,22-07-21,17:01:03,Streaming,Y,N,,,
ID11574,Eve,25-08-21,02:26:02,Technical support,N,N,105.0,,4.0
ID9204,Eve,24-12-21,23:14:49,Billing,Y,Y,,,2.0
ID8476,Diane,22-04-21,09:14:29,Technical support,Y,Y,180.0,0:04:26,1.0
ID13045,Eve,09-01-21,05:45:49,Contract related,N,Y,,0:01:43,
ID8849,Jim,13-02-21,04:17:41,Technical support,Y,Y,,0:04:51,
ID9748,Bob,29-11-21,06:01:22,Billing,N,Y,272.0,,4.0
